yamaha,Crypton X, YF05F190


yamaha,Fazer 600, HYA033 
yamaha,Fazer 600, 4S8-00 
yamaha,Fazer 600, 36P-00 
yamaha,Fazer 600, 5VX-00 
yamaha,Fazer 600, 5VX-30

yamaha,FZ1, 2D1-8591A-00 
yamaha,FZ1, 2D1-8591A-01 
yamaha,FZ1, 2D1-8591A-20 
yamaha,FZ1, 2D1-8591A-90 
yamaha,FZ1, 3C3-8591A-40 
yamaha,FZ1, 3C3-8591A-80 
yamaha,FZ1, 2D1-8591A-D0 
yamaha,FZ1, 2D1-8591A-C0 
yamaha,FZ1, 2D1-8591A-50


yamaha,FZ8, 39P-8591A-00 
yamaha,FZ8, 59P-8591A-00 
yamaha,FZ8, 59P-8591A-20

yamaha,MT-07, 1XB-8591A-00 
yamaha,MT-07, 1XB-8591A-30 
yamaha,MT-07, 1XB-8591A-40 
yamaha,MT-07, 1XB-8591A-50 
yamaha,MT-07, 1XB-8591A-70 
yamaha,MT-07, B34-8591A-00 
yamaha,MT-07, B34-8591A-00 
yamaha,MT-07, 1WS-8591A-00 
yamaha,MT-07, 2RC-8591A-20 
yamaha,MT-07, 2RC-8591A-21 
yamaha,MT-07, BAT-8591A-00 
yamaha,MT-07, BAT-8591A-10 
yamaha,MT-07, BAT-8591A-50 
yamaha,MT-07,  BAT-8591A-60 
yamaha,MT-07, BU2-8591A-10 
yamaha,MT-07, BAT-9591A-11 
yamaha,MT-07, BAT-9591A-01 
yamaha,MT-07, BAT-8591A-20 
yamaha,MT-07, BAT-8591A-30 
yamaha,MT-07, 1WS-8591A-10


yamaha,MT-09 / Tracer / SP, 1RC-8591A-00 
yamaha,MT-09 / Tracer / SP, 2DR-8591A-00 
yamaha,MT-09 / Tracer / SP, 2DR-8591A-01 
yamaha,MT-09 / Tracer / SP, 2DR-8591A-10 
yamaha,MT-09 / Tracer / SP, 2DR-8591A-40 
yamaha,MT-09 / Tracer / SP, 2SC-8591A-00 
yamaha,MT-09 / Tracer / SP, 2SC-8591A-60 
yamaha,MT-09 / Tracer / SP, 2SC-8591A-80 
yamaha,MT-09 / Tracer / SP, BS2-8591A-00 
yamaha,MT-09 / Tracer / SP, BS2-8591A-10 
yamaha,MT-09 / Tracer / SP, BS2-8591A-11 
yamaha,MT-09 / Tracer / SP, BS2-8591A-20 
yamaha,MT-09 / Tracer / SP, B1J-8591A-00 
yamaha,MT-09 / Tracer / SP, B1J-8591A-10 
yamaha,MT-09 / Tracer / SP, B5C-8591A-00 
yamaha,MT-09 / Tracer / SP, B5C-8591A-10 
yamaha,MT-09 / Tracer / SP, BAP-8591A-00 
yamaha,MT-09 / Tracer / SP, B7N-8591A-01 
yamaha,MT-09 / Tracer / SP, BAP-8591A-01


yamaha,MT-10 / SP, BW8-8591A-00 
yamaha,MT-10 / SP, B67-8591A-00 
yamaha,MT-10 / SP, B67-8591A-40 
yamaha,MT-10 / SP, B67-8591A-30


yamaha,YZF-R1, 4C8-8591A-00 QS 
yamaha,YZF-R1, 4C8-8591A-01 QS 
yamaha,YZF-R1, 4C8-8591A-10 
yamaha,YZF-R1, 4C8-8591A-11 
yamaha,YZF-R1, 4C8-8591A-20 QS 
yamaha,YZF-R1, 4C8-8591A-21 QS 
yamaha,YZF-R1, 4C8-8591A-31 QS 
yamaha,YZF-R1, 4C8-8591A-40 QS 
yamaha,YZF-R1, 4C8-8591A-50 
yamaha,YZF-R1, 4C8-8591A-60 QS 
yamaha,YZF-R1, 14B-8591A-00 
yamaha,YZF-R1, 1KB-8591A-00 
yamaha,YZF-R1, 1KB-8591A-10 
yamaha,YZF-R1, 1KB-8591A-20 
yamaha,YZF-R1, 1KB-8591A-30 
yamaha,YZF-R1, 45B-8591A-10 
yamaha,YZF-R1, 2CR-8591A-71 
yamaha,YZF-R1, 2CR-8591A-40 
yamaha,YZF-R1, 2CR-8591A-60 
yamaha,YZF-R1, BX4-8591A-00 
yamaha,YZF-R1, BX4-8591A-30 
yamaha,YZF-R1, BX4-8591A-40 
yamaha,YZF-R1, 5VY-8591A-00 
yamaha,YZF-R1, 5VY-8591A-10 
yamaha,YZF-R1, 5VY-8591A-20 
yamaha,YZF-R1, 5VY-60 
yamaha,YZF-R1, BX4-8591A-10 
yamaha,YZF-R1, B3L-8591A-00 
yamaha,YZF-R1, 5VY-00_F8T820 
yamaha,YZF-R1, B3L-8591A-00 
yamaha,YZF-R1, B3L-8591A-01 
yamaha,YZF-R1, F8T921

yamaha,YZF-R6, 2C0-8591A-00 
yamaha,YZF-R6, 2C0-8591A-01 
yamaha,YZF-R6, 2C0-8591A-11 
yamaha,YZF-R6, 2C0-8591A-20 
yamaha,YZF-R6, 2C0-8591A-30 
yamaha,YZF-R6, 5SL-F82871C 
yamaha,YZF-R6, 2C0-8591A-93 
yamaha,YZF-R6, 13S-8591A-00 
yamaha,YZF-R6, 13S-8591A-10 
yamaha,YZF-R6, 13S-8591A-20 
yamaha,YZF-R6, 13S-8591A-30 
yamaha,YZF-R6, 13S-8591A-60 
yamaha,YZF-R6, 13S-8591A-E0 
yamaha,YZF-R6, 13S-8591A-F0 
yamaha,YZF-R6, 13S-8591A-G0 
yamaha,YZF-R6, 13S-8591A-H0 
yamaha,YZF-R6, 13S-8591A-J0 
yamaha,YZF-R6, BN6-8591A-00 
yamaha,YZF-R6, 2C0-8591A-80 YEC 
yamaha,YZF-R6, BN6-8591A-70 YEC 
yamaha,YZF-R6, 5SL-8591A-10 
yamaha,YZF-R6, 5SL-8591A-00

yamaha,SR-400, Y507L012

yamaha,TMAX 500 / 530, 15B-8591A-00 -Y2039S10 
yamaha,TMAX 500 / 530, 4B5-8591A-00 – Y206M100 
yamaha,TMAX 500 / 530, 59C-8591A-10 – Y201R101 
yamaha,TMAX 500 / 530, TBD7F07 
yamaha,TMAX 500 / 530, Y206ME00 
yamaha,TMAX 500 / 530, Y206MB03 
yamaha,TMAX 500 / 530, Y201R120 
yamaha,TMAX 500 / 530, Y502F001 
yamaha,TMAX 500 / 530, BV1-8591A-00 – R20FYP20 
yamaha,TMAX 500 / 530,  BC3-8591A-00 – R20FYP00 
yamaha,TMAX 500 / 530, BX3-8591A-00 – R20FYP10 
yamaha,TMAX 500 / 530, 4B5-8591A-00 
yamaha,TMAX 500 / 530, R20HYP40 
yamaha,TMAX 500 / 530, 5VU-8591A-00 
yamaha,TMAX 500 / 530, 5VU-8591A-20 
yamaha,TMAX 500 / 530, 59C-8591A-00


yamaha,FZ150 – V-Ixion/Vixion, Sw –

yamaha,V-MAX 1700, 2s3-8591A-30 
yamaha,V-MAX 1700, 2s3-8591A-90 
yamaha,V-MAX 1700, 2s3-8591A-A0 
yamaha,V-MAX 1700, 2s3-8591A-B0


yamaha,WR 250, 32C-8591A-00

yamaha,XT660, 5VK-8591A-00 
yamaha,XT660, 5VK-8591A-01 
yamaha,XT660, 5VK-8591A-02 
yamaha,XT660, 5VK-8591A-10 
yamaha,XT660, 5VK-8591A-11 
yamaha,XT660, 2C1-8591A-00 
yamaha,XT660, Y2B09010

yamaha,YZF-R3, 2MS-H591A-01 
yamaha,YZF-R3, BR5-H591-00 
yamaha,YZF-R3, B02-H591A-10 
yamaha,YZF-R3, B2X-H591A-00 
yamaha,YZF-R3, B2X-H591A-30

yamaha,R15, 1CK-H591A-00

yamaha,YZF-450, 18P-10-F8T84872-9Y13 
yamaha,YZF-450, 18P-10-F8T84872-9825

yamaha,YZF-R25, 1WD-H591A-00 
yamaha,YZF-R25, 1WD-H591A-01 
yamaha,YZF-R25, 1HD-H591A-00

yamaha,TENERE’ 700, BW3-8591A-00 
yamaha,TENERE’ 700, BW3-8591A-20 
yamaha,TENERE’ 700, BW3-8591A-10 
yamaha,TENERE’ 700, BEH-8591A-00 
yamaha,TENERE’ 700, BEH-8591A-01 
yamaha,TENERE’ 700, BW3-8591A-30 
yamaha,TENERE’ 700, BEH-8591A-40 
yamaha,TENERE’ 700, BEH-8591A-20

yamaha,Tracer 700, B4T-8591A-00 
yamaha,Tracer 700, B4T-8591A-10

yamaha,YXZ1000R, B5J-00 
yamaha,YXZ1000R, B5H-00 
yamaha,YXZ1000R, B5H-10 
yamaha,YXZ1000R, 2HC-21 – NON SPORTSHIFT

yamaha,XJ6S, Sw
yamaha,XJ6N, F8T84672-HYA099 
yamaha,XJ6N, F84671B

yamaha,XSR 900, B90-8591A-00 
yamaha,XSR 900, B90-8591A-60

yamaha,TDM 900, Sw
yamaha,XV950, F85773A-HYG144 – FUA0046 
yamaha,XV950, 2DE-8591A-00 
yamaha,XV950, BS5-8591A-00

yamaha,Raptor 700, 1S3-8591A-00 – Y200Y120

yamaha,XV 1700, 5PX-00 
yamaha,XV 1700, 5PX-01

yamaha,MT-03, B01-H591A-00

yamaha,XJR 1300, 5WM-8591A-00 
yamaha,XJR 1300, 5WM-8591A-10

yamaha,MT-03 660cc, 5YK-8591A-00 
yamaha,MT-03 660cc, 5YK-8591A-10

yamaha,XT-1200, BP8-8591A-00 
yamaha,XT-1200, 2BS-8591A-30 
yamaha,XT-1200, 23P-8591A-00 
yamaha,XT-1200, 23P-8591A-50 
yamaha,XT-1200, 2BS-8591A-00

yamaha,T-max 560, B7M-8591A-00_121DD001 
yamaha,T-max 560, B7M-8591A-00_121DD002 
yamaha,T-max 560, B3T-8591A-00

yamaha,R7, BEB-8591A-20 
yamaha,R7, BEB-8591A-30 
yamaha,R7, BEB-8591A-10 
yamaha,R7, BEB-8591A-50

yamaha,FJR1300A, 3P6-8591A-00 (bin file)

yamaha,MT-01, 5YU-8591A-20 
yamaha,MT-01, 5YU-8591A-70

honda,CB1000R, 38770-MFN-D01 
honda,CB1000R, 38770-MKJ-B01 
honda,CB1000R, 38770-MKJ-T01 
honda,CB1000R, 38770-MKJ-D02

honda,CBR1000RR, 38770-MEL-D01 
honda,CBR1000RR, 38770-MEL-613 
honda,CBR1000RR, 38770-MEL-622 
honda,CBR1000RR,38770-MEL-643 
honda,CBR1000RR, 38770-MFL-644  
honda,CBR1000RR,  38770-MGP-N52  
honda,CBR1000RR,  38770-MEL-D21 
honda,CBR1000RR, 38770-MEL-A21 
honda,CBR1000RR, 38770-MEL-A22 
honda,CBR1000RR, 38770-MKF-TK2 
honda,CBR1000RR, 38770-MKF-T11 
honda,CBR1000RR, 38770-MKF-U11 
honda,CBR1000RR, 38770-MGP-D01 – MGPA107 
honda,CBR1000RR, 38770-MGP-T42 – MGPG102 
honda,CBR1000RR, 38770-MGP-L01 
honda,CBR1000RR, 38770-MKF-C12 
honda,CBR1000RR, 38770-MKF-L02 
honda,CBR1000RR, 38770-MKF-DK2 
honda,CBR1000RR, 38770-MKF-D43 
honda,CBR1000RR, 38770-MKR-D12 
honda,CBR1000RR, 38770-MKR-T11 
honda,CBR1000RR, 38770-MKR-A31

honda,CBR600, 38770-MEE-G10 
honda,CBR600, 38770-MEE-D01 
honda,CBR600, 38770-MEE-612 
honda,CBR600, 38770-MEE-613 
honda,CBR600, 38770-MEE-643

honda,CBR600RR, 38770-MFJ-F03 
honda,CBR600RR, 38770-MFJ-D04 
honda,CBR600RR, 38770-MFJ-D41 
honda,CBR600RR, 38770-MFJ-A43 
honda,CBR600RR, 38770-MFJ-D42

honda,CBR600RR HRC, 38770-1NA-D11

honda,CBR600F, 38770-MGM-D11

honda,CBR650F, 38770-MJE-S11-ID 
honda,CBR650F, 38770-MJE-T15 
honda,CBR650F, 38770-MJE-VB1 – MJEL107 
honda,CBR650F, 38770-MJE-G52 
honda,CBR650F, 38770-MJE-DB1 
honda,CBR650F, 38770-MJE-T52 
honda,CBR650F, 38770-MJE-BB1 
honda,CBR650F, 38770-MJE-D41 
honda,CBR650F, 38770-MJE-D03

honda,CBR650R, 38770-MKN-T11 
honda,CBR650R, 38770-MKN-D11 
honda,CBR650R, 38770-MKN-U51 
honda,CBR650R, 38770-MKN-HB2 
honda,CBR650R, 38770-MKN-HF2 
honda,CBR650R, 38770-MKN-DF1 
honda,CBR650R, 38770-MKN-DB1 – 35KW

honda,CB650, 38770-MJE-TB1

honda,CB500x, 38770-MJW-TM1 
honda,CB500x, 38770-MGZ-D02 
honda,CB500x, 38770-MJW-DK1

honda,CB500R, 38770-MJW-AQ1

honda,CB500F, 38770-MJW-B41 
honda,CB500F, 38770-MJW-DT1 
honda,CB500F, 38770-MJW-B31

honda,GL1800, 38770-MCA-D63 
honda,GL1800, 38770-MJK-J21 


honda,CBR250RR, 38770-K64-N04 
honda,CBR250RR, 38770-KYJ-711 
honda,CBR250RR, 38770-KYJ-971 
honda,CBR250RR, 38770-K64-N01

honda,CRF250, KRNN101 
honda,CRF250, 38770-KZZ-J01

honda,CRF110F, Sw
honda,DREAM 110i, Sw
honda,Hornet 600, 38770-MFG-D02 
honda,Hornet 600, 38770-MFG-D12 (DEPO)

honda,Integra 750, MJLAA06 
honda,Integra 750, MKLAA04 
honda,Integra 750, 38770-MKA-D71 
honda,Integra 750, 38770-MKL-D21 
honda,Integra 750, MKAAA0D

honda,JetSki, HW5A30A

honda,SW-T 600, MGFJ101

honda,SW-T 400, MFTA103 
honda,SW-T 400, MEFJ105

honda,SH125, KTFA103

honda,SH150, KTFA105

honda,SH300, KTWJ104 
honda,SH300, KTWA105 
honda,SH300, K53JB0D 
honda,SH300, 38770-K53-D03 
honda,SH300, 38770-K53-DH1_K53JB0D 
honda,SH300, 38770-K53-D01 
honda,SH300, 38770-K53-DB2

honda,300 Bike, KVKB305 
honda,300 Bike, 38770-KVK-B31

honda,Monkey MSX125 Z-125, 38770-K0F-A01 
honda,Monkey MSX125 Z-125, 38770-K0F-D11 
honda,Monkey MSX125 Z-125, 38770-K26-931 
honda,Monkey MSX125 Z-125, 38770-K26-911 
honda,Monkey MSX125 Z-125, 38770-K26-B13 
honda,Monkey MSX125 Z-125, 38770-K26-C31

honda,Varadero, 38770-MBT-C42 
honda,Varadero, 38770-MBT-D21

honda,RS 125-150, 38770-K56-M01 K56A603

honda,X-ADV 750, 38770-MKH-D01 
honda,X-ADV 750, 38770-MKH-D22 
honda,X-ADV 750, 38770-MKH-D42 
honda,X-ADV 750, MKTA201 
honda,X-ADV 750, 38770-MKT-D04

honda,SUPRA X 125, 38770-KYZ-713

honda,CB1300, 38770-MEJ-642

honda,VFR1200X, 38770-MGH-M12 
honda,VFR1200X, 38770-MGH-D21 
honda,VFR1200X, 38770-MGH-JC1

honda,VFR1200F, 38770-MGE-644 
honda,VFR1200F, 38770-MGE-D11 
honda,VFR1200F, 38770-MGE-773 
honda,VFR1200F, 38770-MGE-D02 
honda,VFR1200F, 38770-MGE-D41 
honda,VFR1200F, 38770-MGE-D51 DCT 
honda,VFR1200F, 38770-MGE-773

honda,CRF 1000, 38770-MJP-DA1 
honda,CRF 1000, 38770-MJP-DB1 DTC 
honda,CRF 1000, 38770-MJP-G82 
honda,CRF 1000, MJPB105 
honda,CRF 1000, 38770-MKK-DO2 
honda,CRF 1000, 38770-MJP-AB1 
honda,CRF 1000, 38770-MKK – MKKA108

honda,Super Cub 110, KWVA106

honda,CBF1000, 38770-MFA-D03 
honda,CBF1000, 38770-MGJ-D02

honda,Forza 300, K53JB0D

honda,NC750X, MKAA10B 
honda,NC750X, MKAAA0D

honda,CB300, 38770-KVK-902

honda,Transalp 700, 38770-MFF-D01

honda,SuperCup125i, 38770-K0G-902

honda,VFR 800, 38770-MGY-643 – MGYA106

honda,Falcon, 38770-mcg-602

honda,Forza 750, MKTA201

honda,Varadero 125, 38770-KPC-D51

honda,GTR 150, 38770-K56-N11

honda,SH 350, 38770-K1W-D02

honda,FourTrax, 38770-HR3-M22

kawasaki,ER-6N, 21175-0077 
kawasaki,ER-6N, 21175-0187 
kawasaki,ER-6N, 21175-0705 
kawasaki,ER-6N, 21175-0707

kawasaki,Versys 650, 21175-0103 
kawasaki,Versys 650, 21175-0204 
kawasaki,Versys 650, 21175-0924 
kawasaki,Versys 650, 21175-0929 
kawasaki,Versys 650, 21175-0940 
kawasaki,Versys 650, 21175-1184


kawasaki,Versys 250, 21175-1256

kawasaki,Z400, 21175-1444 
kawasaki,Z400, 21175-1445 
kawasaki,Z400, 21175-1449

kawasaki,Z650, 21175-1176 
kawasaki,Z650, 21175-1284(DEPO) 
kawasaki,Z650, 21175-1194 
kawasaki,Z650, 21175-1195 
kawasaki,Z650, 21175-1187 
kawasaki,Z650, 21175-1554 
kawasaki,Z650, 21175-1611

kawasaki,Z750 / Z750 R, 21175-0016 
kawasaki,Z750 / Z750 R, 21175-0053 
kawasaki,Z750 / Z750 R, 21175-0098 
kawasaki,Z750 / Z750 R, 21175-0173 
kawasaki,Z750 / Z750 R, 21175-0227 
kawasaki,Z750 / Z750 R, 21175-0255 
kawasaki,Z750 / Z750 R, 21175-0341


kawasaki,Z800, 21175-0789 
kawasaki,Z800, 21175-0806 
kawasaki,Z800, 21175-0925 – CPC3KPT2


kawasaki,Z900, 21175-1212 
kawasaki,Z900, 21175-1245 
kawasaki,Z900, 21175-1307 
kawasaki,Z900, 21175-1312 
kawasaki,Z900, 21175-1315 
kawasaki,Z900, 21175-1362 
kawasaki,Z900, 21175-1239 
kawasaki,Z900, 21175-1542 
kawasaki,Z900, 21175-1543 
kawasaki,Z900, 21175-1544 
kawasaki,Z900, 21175-1545 
kawasaki,Z900, 21175-1546 
kawasaki,Z900, 21175-1547 
kawasaki,Z900, 21175-1548 
kawasaki,Z900, 21175-1592 
kawasaki,Z900, 21175-1594 
kawasaki,Z900, 21175-1595 
kawasaki,Z900, 21175-1553

kawasaki,Z900 RS, 21175-1312 
kawasaki,Z900 RS, 21175-1315 
kawasaki,Z900 RS, 21175-1317 
kawasaki,Z900 RS, 21175-1588 
kawasaki,Z900 RS, 21175-1688 
kawasaki,Z900 RS, 21175-1690 
kawasaki,Z900 RS, 21175-1693

kawasaki,Z1000 / Z1000 SX, 21175-1097 
kawasaki,Z1000 / Z1000 SX, 21175-0007 
kawasaki,Z1000 / Z1000 SX, 21175-0051 
kawasaki,Z1000 / Z1000 SX, 21175-0097 
kawasaki,Z1000 / Z1000 SX, 21175-0170 
kawasaki,Z1000 / Z1000 SX, 21175-0226 
kawasaki,Z1000 / Z1000 SX, 21175-0333 
kawasaki,Z1000 / Z1000 SX, 21175-0334 
kawasaki,Z1000 / Z1000 SX, 21175-0335 
kawasaki,Z1000 / Z1000 SX, 21175-0343 
kawasaki,Z1000 / Z1000 SX, 21175-0344 
kawasaki,Z1000 / Z1000 SX, 21175-0346 
kawasaki,Z1000 / Z1000 SX, 21175-0856 
kawasaki,Z1000 / Z1000 SX, 21175-0861 
kawasaki,Z1000 / Z1000 SX, 21175-0862 
kawasaki,Z1000 / Z1000 SX, 21175-0863 
kawasaki,Z1000 / Z1000 SX, 21175-0864 
kawasaki,Z1000 / Z1000 SX, 21175-0865 
kawasaki,Z1000 / Z1000 SX, 21175-0895 
kawasaki,Z1000 / Z1000 SX, 21175-0853 
kawasaki,Z1000 / Z1000 SX, 21175-1247 
kawasaki,Z1000 / Z1000 SX, 21175-1250 
kawasaki,Z1000 / Z1000 SX, 21175-0277 
kawasaki,Z1000 / Z1000 SX, 21175-0272


kawasaki,Ninja 250,  21175-0199 
kawasaki,Ninja 250, 21175-0234 
kawasaki,Ninja 250, 21175-0796 
kawasaki,Ninja 250, 21175-1425


kawasaki,Ninja 300, 21175-0773 
kawasaki,Ninja 300, 21175-0793


kawasaki,Ninja 400, 21175-1314 
kawasaki,Ninja 400, 21175-1331 
kawasaki,Ninja 400, 21175-1332 
kawasaki,Ninja 400, 21175-1371 
kawasaki,Ninja 400, 21175-1377


kawasaki,Ninja 650, 21175-0799 
kawasaki,Ninja 650, 21175-1176


kawasaki,Ninja ZX-6R, 21175-0001 
kawasaki,Ninja ZX-6R, 21175-0003 
kawasaki,Ninja ZX-6R, 21175-0004 
kawasaki,Ninja ZX-6R, 21175-0046 
kawasaki,Ninja ZX-6R, 21175-0057 
kawasaki,Ninja ZX-6R, 21175-0109 
kawasaki,Ninja ZX-6R, 21175-0111 
kawasaki,Ninja ZX-6R, 21175-0220 
kawasaki,Ninja ZX-6R, 21175-0354 
kawasaki,Ninja ZX-6R, 21175-0811 
kawasaki,Ninja ZX-6R, 21175-0814 
kawasaki,Ninja ZX-6R, 21175-1096 
kawasaki,Ninja ZX-6R, 21175-1386 
kawasaki,Ninja ZX-6R, 21175-1387 
kawasaki,Ninja ZX-6R, 21175-1392 
kawasaki,Ninja ZX-6R, 21175-1395 
kawasaki,Ninja ZX-6R, 21175-1396 
kawasaki,Ninja ZX-6R, 21175-0022


kawasaki,Ninja ZX-10R, 21175-0017 
kawasaki,Ninja ZX-10R, 21175-0029 
kawasaki,Ninja ZX-10R, 21175-0044 
kawasaki,Ninja ZX-10R, 21175-0079 
kawasaki,Ninja ZX-10R, 21175-0082 
kawasaki,Ninja ZX-10R, 21175-0158 
kawasaki,Ninja ZX-10R, 21175-0190 
kawasaki,Ninja ZX-10R, 21175-0212 
kawasaki,Ninja ZX-10R, 21175-0326 
kawasaki,Ninja ZX-10R, 21175-0328 
kawasaki,Ninja ZX-10R, 21175-0762 
kawasaki,Ninja ZX-10R, 21175-0764 
kawasaki,Ninja ZX-10R, 21175-1118 FG1971A 
kawasaki,Ninja ZX-10R, 21175-1118 FG1971C 
kawasaki,Ninja ZX-10R,21175-1274 FG1984B 
kawasaki,Ninja ZX-10R, 21175-1426 
kawasaki,Ninja ZX-10R, 21175-1427 
kawasaki,Ninja ZX-10R, 21175-1428 
kawasaki,Ninja ZX-10R, 21175-1431 
kawasaki,Ninja ZX-10R, 21175-1432 
kawasaki,Ninja ZX-10R, 21175-1435 
kawasaki,Ninja ZX-10R, 21175-1436 
kawasaki,Ninja ZX-10R, 21175-0737 KRT 
kawasaki,Ninja ZX-10R, 21175-1118 – FG1971D 
kawasaki,Ninja ZX-10R, 21175-1204 KRT 
kawasaki,Ninja ZX-10R, 21175-1128 
kawasaki,Ninja ZX-10R, 21175-1156 
kawasaki,Ninja ZX-10R, 21175-1157 
kawasaki,Ninja ZX-10R, 21175-1118_F503636 
kawasaki,Ninja ZX-10R, 21175-1428_RG3271C

kawasaki,Ninja ZX-12R, 21175-0028

kawasaki,Ninja ZX-14R, 21175-0142 
kawasaki,Ninja ZX-14R, 21175-0090 
kawasaki,Ninja ZX-14R, 21175-1124 
kawasaki,Ninja ZX-14R, 21175-1125 
kawasaki,Ninja ZX-14R, 21175-0712

kawasaki,Ninja H2, 21175-0964 
kawasaki,Ninja H2, 21175-1234 
kawasaki,Ninja H2, 21175-1169 
kawasaki,Ninja H2, 21175-1171 
kawasaki,Ninja H2, 21175-1172 
kawasaki,Ninja H2, 21175-1232

kawasaki,Ninja H2 SX, 21175-1344 
kawasaki,Ninja H2 SX, 21175-1469 
kawasaki,Ninja H2 SX, 21175-1476

kawasaki,VN 1700, 21175-0315

kawasaki,Vulcan 650 S, 21175-1201 
kawasaki,Vulcan 650 S, 21175-1282

kawasaki,GTR 1400, 21175-0117

suzuki,GSR600, 32920-44G00

suzuki,GSR750, 32920-08J00 
suzuki,GSR750, 32920-08J51 
suzuki,GSR750, 32920-08J80 
suzuki,GSR750, 32920-08J10

suzuki,GSX-S 750, 32920-13K01 
suzuki,GSX-S 750, 32920-13K00 
suzuki,GSX-S 750, 32920-13KA0 
suzuki,GSX-S 750, 32920-13K20

suzuki,GSX 1400, 32920-42F90


suzuki,GSX-R600, 32920-01H00 
suzuki,GSX-R600, 32920-01H10 
suzuki,GSX-R600, 32920-01H20 
suzuki,GSX-R600, 32920-29G00 
suzuki,GSX-R600, 32920-37H00 
suzuki,GSX-R600, 32920-37H10 
suzuki,GSX-R600, 32920-37H20 
suzuki,GSX-R600, 32920-37H30 
suzuki,GSX-R600, 32920-37H40 
suzuki,GSX-R600, 32920-01HR0

suzuki,GSX-R1000, 32920-21H00 
suzuki,GSX-R1000, 32920-21H50 
suzuki,GSX-R1000, 32920-18G00 
suzuki,GSX-R1000, 32920-18G20 
suzuki,GSX-R1000, 32920-41G00 
suzuki,GSX-R1000, 32920-41G50 
suzuki,GSX-R1000, 32920-41G60 
suzuki,GSX-R1000, 32920-21H50 
suzuki,GSX-R1000, 32920-21H60 
suzuki,GSX-R1000, 32920-47H00 
suzuki,GSX-R1000, 32920-47H30 
suzuki,GSX-R1000, 32920-47HH1 
suzuki,GSX-R1000, 32920-47HG1 
suzuki,GSX-R1000, 32920-47HG0 
suzuki,GSX-R1000, 32920-17K00 
suzuki,GSX-R1000, 32920-17K02 
suzuki,GSX-R1000, 32920-17K92 
suzuki,GSX-R1000, 32920-17KR1 
suzuki,GSX-R1000, 32920-17KR2 
suzuki,GSX-R1000, 32920-17KB2 
suzuki,GSX-R1000, 32920-17KG2


suzuki,GSX-R750, 32920-02H00 
suzuki,GSX-R750, 32920-38H00 
suzuki,GSX-R750, 32920-38H10 
suzuki,GSX-R750, 32920-38H20 
suzuki,GSX-R750, 32920-38H30 
suzuki,GSX-R750, 32920-38H40 
suzuki,GSX-R750, 32920-15J00 
suzuki,GSX-R750, 32920-15J70 
suzuki,GSX-R750, 32920-02HR0

suzuki,Burgman 650, 32920-10GG1 
suzuki,Burgman 650, 32920-10GA0


suzuki,GSX 1300 Hayabusa, 32920-15H00 
suzuki,GSX 1300 Hayabusa, 32920-15HH0 
suzuki,GSX 1300 Hayabusa, 32920-15H70 
suzuki,GSX 1300 Hayabusa, 32920-24FL0


suzuki,M109R, 32920-48G00 
suzuki,M109R, 32920-48G10 
suzuki,M109R, 32920-48G40 
suzuki,M109R, 32920-48G70 
suzuki,M109R, 32920-48GA1 
suzuki,M109R, 32920-48GB0 
suzuki,M109R, 32920-48GG0 
suzuki,M109R, 32920-48GK0


suzuki,GSXS-1000, 32920-04K30 
suzuki,GSXS-1000, 32920-04K31 
suzuki,GSXS-1000, 32920-38K30 
suzuki,GSXS-1000, 32920-38K50 
suzuki,GSXS-1000, 32920-38K90 
suzuki,GSXS-1000, 32920-38K91 
suzuki,GSXS-1000, 32920-04K00 
suzuki,GSXS-1000, 32920-04K01 
suzuki,GSXS-1000, 32920-38K31 
suzuki,GSXS-1000, 32920-04K10


suzuki,V-strom 650, 32920-27G00 
suzuki,V-strom 650, 32920-27GA0


suzuki,SV 650, 32920-17G00 
suzuki,SV 650, 32920-18K01 
suzuki,SV 650, F95772D 
suzuki,SV 650, 32920-18K11 
suzuki,SV 650, 32920-18K90 
suzuki,SV 650, 32920-18K91 
suzuki,SV 650, 32920-28K01 
suzuki,SV 650, 32920-28K21

suzuki,SV1000, 32920-16G00A 
suzuki,SV1000, 32920-16GK0

suzuki,DL 1000, 2920-31J00

suzuki,Gladius 650, 32920-44HA0 
suzuki,Gladius 650, 32920-44H70

suzuki,C109R, 32920-22H00 
suzuki,C109R, 32920-22H01

suzuki,GSX650F, 32920-17H00

